0x80,0x2e00,0x00
0x80,0x2e01,0xff
0x80,0x2e02,0xff
0x80,0x2e03,0xff
0x80,0x2e04,0xff
0x80,0x2e05,0xff
0x80,0x2e06,0xff
0x80,0x2e07,0x00
0x80,0x2e08,0x36
0x80,0x2e09,0x09
0x80,0x2e0a,0x02
0x80,0x2e0b,0x70
0x80,0x2e0c,0x01
0x80,0x2e0d,0x01
0x80,0x2e0e,0x01
0x80,0x2e0f,0x01
0x80,0x2e10,0x22
0x80,0x2e11,0x15
0x80,0x2e12,0x01
0x80,0x2e13,0x03
0x80,0x2e14,0x80
0x80,0x2e15,0x29
0x80,0x2e16,0x1a
0x80,0x2e17,0x78
0x80,0x2e18,0xee
0x80,0x2e19,0xe5
0x80,0x2e1a,0xb5
0x80,0x2e1b,0xa3
0x80,0x2e1c,0x55
0x80,0x2e1d,0x49
0x80,0x2e1e,0x99
0x80,0x2e1f,0x27
0x80,0x2e20,0x13
0x80,0x2e21,0x50
0x80,0x2e22,0x54
0x80,0x2e23,0xaf
0x80,0x2e24,0xef
0x80,0x2e25,0x00
0x80,0x2e26,0x71
0x80,0x2e27,0x4f
0x80,0x2e28,0x81
0x80,0x2e29,0xc0
0x80,0x2e2a,0x81
0x80,0x2e2b,0x80
0x80,0x2e2c,0x81
0x80,0x2e2d,0x80
0x80,0x2e2e,0x81
0x80,0x2e2f,0x80
0x80,0x2e30,0x95
0x80,0x2e31,0x00
0x80,0x2e32,0x95
0x80,0x2e33,0x0f
0x80,0x2e34,0xd1
0x80,0x2e35,0xc0
0x80,0x2e36,0x24
0x80,0x2e37,0x13
0x80,0x2e38,0x00
0x80,0x2e39,0x20
0x80,0x2e3a,0x41
0x80,0x2e3b,0x58
0x80,0x2e3c,0x16
0x80,0x2e3d,0x20
0x80,0x2e3e,0x05
0x80,0x2e3f,0x0d
0x80,0x2e40,0x23
0x80,0x2e41,0x00
0x80,0x2e42,0xff
0x80,0x2e43,0xff
0x80,0x2e44,0x00
0x80,0x2e45,0x00
0x80,0x2e46,0x00
0x80,0x2e47,0x1c
0x80,0x2e48,0x00
0x80,0x2e49,0x00
0x80,0x2e4a,0x00
0x80,0x2e4b,0xfc
0x80,0x2e4c,0x00
0x80,0x2e4d,0x4d
0x80,0x2e4e,0x50
0x80,0x2e4f,0x49
0x80,0x2e50,0x37
0x80,0x2e51,0x30
0x80,0x2e52,0x30
0x80,0x2e53,0x32
0x80,0x2e54,0x0a
0x80,0x2e55,0x20
0x80,0x2e56,0x20
0x80,0x2e57,0x20
0x80,0x2e58,0x20
0x80,0x2e59,0x20
0x80,0x2e5a,0x00
0x80,0x2e5b,0x00
0x80,0x2e5c,0x00
0x80,0x2e5d,0xfd
0x80,0x2e5e,0x00
0x80,0x2e5f,0x32
0x80,0x2e60,0x4c
0x80,0x2e61,0x1e
0x80,0x2e62,0x51
0x80,0x2e63,0x0e
0x80,0x2e64,0x00
0x80,0x2e65,0x0a
0x80,0x2e66,0x20
0x80,0x2e67,0x20
0x80,0x2e68,0x20
0x80,0x2e69,0x20
0x80,0x2e6a,0x20
0x80,0x2e6b,0x20
0x80,0x2e6c,0x00
0x80,0x2e6d,0x00
0x80,0x2e6e,0x00
0x80,0x2e6f,0xff
0x80,0x2e70,0x00
0x80,0x2e71,0x4d
0x80,0x2e72,0x50
0x80,0x2e73,0x49
0x80,0x2e74,0x37
0x80,0x2e75,0x30
0x80,0x2e76,0x30
0x80,0x2e77,0x32
0x80,0x2e78,0x0a
0x80,0x2e79,0x20
0x80,0x2e7a,0x20
0x80,0x2e7b,0x20
0x80,0x2e7c,0x20
0x80,0x2e7d,0x20
0x80,0x2e7e,0x01
0x80,0x2e7f,0x4a
0x80,0x2e80,0x02
0x80,0x2e81,0x03
0x80,0x2e82,0x21
0x80,0x2e83,0x71
0x80,0x2e84,0x4e
0x80,0x2e85,0x06
0x80,0x2e86,0x07
0x80,0x2e87,0x02
0x80,0x2e88,0x03
0x80,0x2e89,0x15
0x80,0x2e8a,0x96
0x80,0x2e8b,0x11
0x80,0x2e8c,0x12
0x80,0x2e8d,0x13
0x80,0x2e8e,0x04
0x80,0x2e8f,0x14
0x80,0x2e90,0x05
0x80,0x2e91,0x1f
0x80,0x2e92,0x90
0x80,0x2e93,0x23
0x80,0x2e94,0x09
0x80,0x2e95,0x07
0x80,0x2e96,0x07
0x80,0x2e97,0x83
0x80,0x2e98,0x01
0x80,0x2e99,0x00
0x80,0x2e9a,0x00
0x80,0x2e9b,0x65
0x80,0x2e9c,0x03
0x80,0x2e9d,0x0c
0x80,0x2e9e,0x00
0x80,0x2e9f,0x10
0x80,0x2ea0,0x00
0x80,0x2ea1,0x8c
0x80,0x2ea2,0x0a
0x80,0x2ea3,0xd0
0x80,0x2ea4,0x90
0x80,0x2ea5,0x20
0x80,0x2ea6,0x40
0x80,0x2ea7,0x31
0x80,0x2ea8,0x20
0x80,0x2ea9,0x0c
0x80,0x2eaa,0x40
0x80,0x2eab,0x55
0x80,0x2eac,0x00
0x80,0x2ead,0xb9
0x80,0x2eae,0x88
0x80,0x2eaf,0x21
0x80,0x2eb0,0x00
0x80,0x2eb1,0x00
0x80,0x2eb2,0x18
0x80,0x2eb3,0x01
0x80,0x2eb4,0x1d
0x80,0x2eb5,0x80
0x80,0x2eb6,0x18
0x80,0x2eb7,0x71
0x80,0x2eb8,0x1c
0x80,0x2eb9,0x16
0x80,0x2eba,0x20
0x80,0x2ebb,0x58
0x80,0x2ebc,0x2c
0x80,0x2ebd,0x25
0x80,0x2ebe,0x00
0x80,0x2ebf,0xb9
0x80,0x2ec0,0x88
0x80,0x2ec1,0x21
0x80,0x2ec2,0x00
0x80,0x2ec3,0x00
0x80,0x2ec4,0x9e
0x80,0x2ec5,0x01
0x80,0x2ec6,0x1d
0x80,0x2ec7,0x80
0x80,0x2ec8,0xd0
0x80,0x2ec9,0x72
0x80,0x2eca,0x1c
0x80,0x2ecb,0x16
0x80,0x2ecc,0x20
0x80,0x2ecd,0x10
0x80,0x2ece,0x2c
0x80,0x2ecf,0x25
0x80,0x2ed0,0x80
0x80,0x2ed1,0xb9
0x80,0x2ed2,0x88
0x80,0x2ed3,0x21
0x80,0x2ed4,0x00
0x80,0x2ed5,0x00
0x80,0x2ed6,0x9e
0x80,0x2ed7,0x01
0x80,0x2ed8,0x1d
0x80,0x2ed9,0x00
0x80,0x2eda,0xbc
0x80,0x2edb,0x52
0x80,0x2edc,0xd0
0x80,0x2edd,0x1e
0x80,0x2ede,0x20
0x80,0x2edf,0xb8
0x80,0x2ee0,0x28
0x80,0x2ee1,0x55
0x80,0x2ee2,0x40
0x80,0x2ee3,0xb9
0x80,0x2ee4,0x88
0x80,0x2ee5,0x21
0x80,0x2ee6,0x00
0x80,0x2ee7,0x00
0x80,0x2ee8,0x1e
0x80,0x2ee9,0x02
0x80,0x2eea,0x3a
0x80,0x2eeb,0x80
0x80,0x2eec,0xd0
0x80,0x2eed,0x72
0x80,0x2eee,0x38
0x80,0x2eef,0x2d
0x80,0x2ef0,0x40
0x80,0x2ef1,0x10
0x80,0x2ef2,0x2c
0x80,0x2ef3,0x45
0x80,0x2ef4,0x80
0x80,0x2ef5,0xb9
0x80,0x2ef6,0x88
0x80,0x2ef7,0x21
0x80,0x2ef8,0x00
0x80,0x2ef9,0x00
0x80,0x2efa,0x1e
0x80,0x2efb,0x00
0x80,0x2efc,0x00
0x80,0x2efd,0x00
0x80,0x2efe,0x00
0x80,0x2eff,0xd0
